timestamp,experiment,towers,shared_ledgers,container,cpu_percent,memory_bytes,network_rx_bytes,network_tx_bytes,block_read_bytes,block_write_bytes
2026-09-06T02:46:31+02:00,8,6,2,dev-fabric-peer-5-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53592719,330000,18000,65500,0
2026-09-06T02:46:31+02:00,8,6,2,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53508833,331000,18600,0,0
2026-09-06T02:46:31+02:00,8,6,2,vnf-3,0.00,24295506,56900,71000,0,12300
2026-09-06T02:46:31+02:00,8,6,2,vnf-2,0.00,23551017,46200,53200,0,8190
2026-09-06T02:46:31+02:00,8,6,2,vnf-1,0.00,24652022,59800,73900,0,8190
2026-09-06T02:46:31+02:00,8,6,2,vnfm,0.00,630784,293000,315000,0,0
2026-09-06T02:46:31+02:00,8,6,2,fabric-peer-6,0.68,45298483,185000,108000,0,4030000
2026-09-06T02:46:31+02:00,8,6,2,fabric-peer-5,0.32,51306824,341000,248000,0,9900000
2026-09-06T02:46:31+02:00,8,6,2,fabric-peer-4,0.29,45917143,173000,110000,0,3740000
2026-09-06T02:46:31+02:00,8,6,2,fabric-peer-3,0.29,43914363,250000,157000,0,4990000
2026-09-06T02:46:31+02:00,8,6,2,fabric-peer-2,0.80,48066724,250000,178000,0,4310000
2026-09-06T02:46:31+02:00,8,6,2,fabric-peer-1,0.33,49041900,254000,159000,0,4240000
2026-09-06T02:46:31+02:00,8,6,2,fabric-orderer-1,0.27,35567698,346000,697000,0,4240000
2026-09-06T02:46:31+02:00,8,6,2,fabric-ca,0.00,16777216,122000,211000,0,16800000
2026-09-06T02:46:31+02:00,8,6,2,nr_ue_6,0.04,3293577,9740,5170,0,0
2026-09-06T02:46:31+02:00,8,6,2,nr_gnb_6,0.03,4656726,14100,7700,0,0
2026-09-06T02:46:31+02:00,8,6,2,nr_ue_5,0.05,3293577,10200,5240,0,0
2026-09-06T02:46:31+02:00,8,6,2,nr_gnb_5,0.03,4649386,14700,7760,0,0
2026-09-06T02:46:31+02:00,8,6,2,nr_ue_4,0.04,3297772,10700,5260,0,0
2026-09-06T02:46:31+02:00,8,6,2,nr_gnb_4,0.02,4656726,15200,7740,0,0
2026-09-06T02:46:31+02:00,8,6,2,nr_ue_3,0.06,3293577,11400,5220,0,0
2026-09-06T02:46:31+02:00,8,6,2,nr_gnb_3,0.05,4656726,15600,7920,0,0
2026-09-06T02:46:31+02:00,8,6,2,nr_ue_2,0.04,3293577,11900,5370,0,0
2026-09-06T02:46:31+02:00,8,6,2,nr_gnb_2,0.03,4645192,16500,8400,0,0
2026-09-06T02:46:31+02:00,8,6,2,nr_ue_1,0.04,3293577,12300,5440,0,0
2026-09-06T02:46:31+02:00,8,6,2,nr_gnb_1,0.03,4660920,16700,8420,0,0
2026-09-06T02:46:31+02:00,8,6,2,upf,0.00,43799020,328000,810000,164000,315000
2026-09-06T02:46:31+02:00,8,6,2,smf,0.04,77720453,575000,1700000,479000,315000
2026-09-06T02:46:31+02:00,8,6,2,amf,0.00,539806925,688000,1760000,385000,455000
2026-09-06T02:46:31+02:00,8,6,2,udr,0.00,21464351,596000,295000,0,0
2026-09-06T02:46:31+02:00,8,6,2,pcf,0.00,30314332,536000,774000,0,242000
2026-09-06T02:46:31+02:00,8,6,2,ausf,0.00,24452792,260000,176000,0,168000
2026-09-06T02:46:31+02:00,8,6,2,udm,0.00,24756879,406000,351000,86000,24600
2026-09-06T02:46:31+02:00,8,6,2,bsf,0.00,22806528,179000,76700,0,0
2026-09-06T02:46:31+02:00,8,6,2,nssf,0.00,21999124,140000,50700,0,0
2026-09-06T02:46:31+02:00,8,6,2,scp,0.00,25197281,1930000,1830000,123000,303000
2026-09-06T02:46:31+02:00,8,6,2,nrf,0.00,20929577,563000,256000,0,0
2026-09-06T02:46:31+02:00,8,6,2,webui,0.07,141348045,632000,99900,0,1510000
2026-09-06T02:46:31+02:00,8,6,2,mongo,0.25,158649549,351000,584000,46000000,16900000
2026-09-06T02:46:31+02:00,8,6,2,grafana,0.01,73610035,134000,8310,78900000,614000
2026-09-06T02:46:31+02:00,8,6,2,metrics,0.09,36689674,4030000,741000,16200000,1260000
2026-09-06T02:46:36+02:00,8,6,2,dev-fabric-peer-4-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.37,53613691,334000,24300,0,0
2026-09-06T02:46:36+02:00,8,6,2,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.40,54158950,334000,23400,0,0
2026-09-06T02:46:36+02:00,8,6,2,dev-fabric-peer-6-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.39,53341061,333000,22200,131000,0
2026-09-06T02:46:36+02:00,8,6,2,vnf-6,0.90,24515707,57700,73800,0,12300
2026-09-06T02:46:36+02:00,8,6,2,vnf-5,0.00,24442307,60800,78800,0,8190
2026-09-06T02:46:36+02:00,8,6,2,vnf-4,1.16,26948403,60600,76700,0,8190
2026-09-06T02:46:36+02:00,8,6,2,dev-fabric-peer-3-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53854863,338000,22700,0,0
2026-09-06T02:46:36+02:00,8,6,2,dev-fabric-peer-5-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54054093,335000,21000,65500,0
2026-09-06T02:46:36+02:00,8,6,2,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.03,54211379,336000,21600,0,0
2026-09-06T02:46:36+02:00,8,6,2,vnf-3,0.01,24704451,67400,86700,0,12300
2026-09-06T02:46:36+02:00,8,6,2,vnf-2,0.64,25354568,61700,76700,0,8190
2026-09-06T02:46:36+02:00,8,6,2,vnf-1,0.01,24861737,70200,89600,0,8190
2026-09-06T02:46:36+02:00,8,6,2,vnfm,0.00,626688,293000,315000,0,0
2026-09-06T02:46:36+02:00,8,6,2,fabric-peer-6,3.51,47490007,243000,146000,0,14200000
2026-09-06T02:46:36+02:00,8,6,2,fabric-peer-5,0.29,51055165,390000,274000,0,10100000
2026-09-06T02:46:36+02:00,8,6,2,fabric-peer-4,1.13,49817846,246000,149000,0,4260000
2026-09-06T02:46:36+02:00,8,6,2,fabric-peer-3,0.28,43652219,299000,183000,0,5320000
2026-09-06T02:46:36+02:00,8,6,2,fabric-peer-2,1.15,48381297,300000,204000,0,4730000
2026-09-06T02:46:36+02:00,8,6,2,fabric-peer-1,0.33,48286925,302000,185000,0,4520000
2026-09-06T02:46:36+02:00,8,6,2,fabric-orderer-1,0.41,34267464,423000,879000,0,5090000
2026-09-06T02:46:36+02:00,8,6,2,fabric-ca,0.00,16777216,122000,211000,0,16800000
2026-09-06T02:46:36+02:00,8,6,2,nr_ue_6,0.04,3293577,10500,5440,0,0
2026-09-06T02:46:36+02:00,8,6,2,nr_gnb_6,0.03,4656726,14900,8270,0,0
2026-09-06T02:46:36+02:00,8,6,2,nr_ue_5,0.04,3293577,11000,5510,0,0
2026-09-06T02:46:36+02:00,8,6,2,nr_gnb_5,0.04,4649386,15300,8230,0,0
2026-09-06T02:46:36+02:00,8,6,2,nr_ue_4,0.05,3297772,11600,5570,0,0
2026-09-06T02:46:36+02:00,8,6,2,nr_gnb_4,0.03,4656726,15900,8350,0,0
2026-09-06T02:46:36+02:00,8,6,2,nr_ue_3,0.05,3293577,12100,5600,0,0
2026-09-06T02:46:36+02:00,8,6,2,nr_gnb_3,0.04,4656726,16400,8370,0,0
2026-09-06T02:46:36+02:00,8,6,2,nr_ue_2,0.04,3293577,12500,5640,0,0
2026-09-06T02:46:36+02:00,8,6,2,nr_gnb_2,0.02,4645192,17200,8740,0,0
2026-09-06T02:46:36+02:00,8,6,2,nr_ue_1,0.04,3293577,12900,5710,0,0
2026-09-06T02:46:36+02:00,8,6,2,nr_gnb_1,0.03,4660920,17400,8760,0,0
2026-09-06T02:46:36+02:00,8,6,2,upf,0.00,43799020,329000,813000,164000,315000
2026-09-06T02:46:36+02:00,8,6,2,smf,0.00,77196165,575000,1700000,479000,315000
2026-09-06T02:46:36+02:00,8,6,2,amf,0.00,539806925,689000,1760000,385000,455000
2026-09-06T02:46:36+02:00,8,6,2,udr,0.00,21464351,597000,295000,0,0
2026-09-06T02:46:36+02:00,8,6,2,pcf,0.00,30314332,537000,776000,0,242000
2026-09-06T02:46:36+02:00,8,6,2,ausf,0.00,24452792,260000,176000,0,168000
2026-09-06T02:46:36+02:00,8,6,2,udm,0.00,24756879,407000,351000,86000,24600
2026-09-06T02:46:36+02:00,8,6,2,bsf,0.00,22806528,180000,76700,0,0
2026-09-06T02:46:36+02:00,8,6,2,nssf,0.00,21999124,140000,50700,0,0
2026-09-06T02:46:36+02:00,8,6,2,scp,0.00,25197281,1930000,1830000,123000,303000
2026-09-06T02:46:36+02:00,8,6,2,nrf,0.00,20929577,563000,256000,0,0
2026-09-06T02:46:36+02:00,8,6,2,webui,0.01,141348045,633000,100000,0,1510000
2026-09-06T02:46:36+02:00,8,6,2,mongo,0.20,157810688,352000,584000,46000000,16900000
2026-09-06T02:46:36+02:00,8,6,2,grafana,0.02,73610035,135000,8310,78900000,614000
2026-09-06T02:46:36+02:00,8,6,2,metrics,0.02,36679188,4050000,745000,16200000,1260000
2026-09-06T02:46:40+02:00,8,6,2,dev-fabric-peer-4-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.82,54504980,339000,27300,0,0
2026-09-06T02:46:40+02:00,8,6,2,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.86,54851011,339000,26300,0,0
2026-09-06T02:46:40+02:00,8,6,2,dev-fabric-peer-6-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.92,53739520,338000,25200,131000,0
2026-09-06T02:46:40+02:00,8,6,2,vnf-6,1.50,24819794,68200,89600,0,12300
2026-09-06T02:46:40+02:00,8,6,2,vnf-5,0.00,24001905,71300,94600,0,8190
2026-09-06T02:46:40+02:00,8,6,2,vnf-4,0.77,25679626,71100,92500,0,8190
2026-09-06T02:46:40+02:00,8,6,2,dev-fabric-peer-3-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54022636,340000,24300,0,0
2026-09-06T02:46:40+02:00,8,6,2,dev-fabric-peer-5-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54861496,340000,23900,65500,0
2026-09-06T02:46:40+02:00,8,6,2,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54431580,339000,23200,0,0
2026-09-06T02:46:40+02:00,8,6,2,vnf-3,0.02,24935137,72800,94700,0,12300
2026-09-06T02:46:40+02:00,8,6,2,vnf-2,1.28,25868370,72200,92500,0,8190
2026-09-06T02:46:40+02:00,8,6,2,vnf-1,0.01,25155338,75600,97600,0,8190
2026-09-06T02:46:40+02:00,8,6,2,vnfm,0.00,626688,293000,315000,0,0
2026-09-06T02:46:40+02:00,8,6,2,fabric-peer-6,1.28,46273659,291000,171000,0,14600000
2026-09-06T02:46:40+02:00,8,6,2,fabric-peer-5,0.32,51128566,439000,300000,0,10500000
2026-09-06T02:46:40+02:00,8,6,2,fabric-peer-4,1.34,49335501,294000,174000,0,4510000
2026-09-06T02:46:40+02:00,8,6,2,fabric-peer-3,0.28,44113592,338000,196000,0,5460000
2026-09-06T02:46:40+02:00,8,6,2,fabric-peer-2,2.21,49524244,349000,230000,0,10500000
2026-09-06T02:46:40+02:00,8,6,2,fabric-peer-1,0.28,48339354,341000,198000,0,4740000
2026-09-06T02:46:40+02:00,8,6,2,fabric-orderer-1,0.42,34571551,476000,1060000,0,5640000
2026-09-06T02:46:40+02:00,8,6,2,fabric-ca,0.00,16777216,122000,211000,0,16800000
2026-09-06T02:46:40+02:00,8,6,2,nr_ue_6,0.05,3293577,11100,5750,0,0
2026-09-06T02:46:40+02:00,8,6,2,nr_gnb_6,0.03,4656726,15500,8550,0,0
2026-09-06T02:46:40+02:00,8,6,2,nr_ue_5,0.04,3293577,11600,5820,0,0
2026-09-06T02:46:40+02:00,8,6,2,nr_gnb_5,0.04,4649386,16100,8610,0,0
2026-09-06T02:46:40+02:00,8,6,2,nr_ue_4,0.05,3297772,12200,5880,0,0
2026-09-06T02:46:40+02:00,8,6,2,nr_gnb_4,0.03,4656726,16600,8630,0,0
2026-09-06T02:46:40+02:00,8,6,2,nr_ue_3,0.04,3293577,12700,6020,0,0
2026-09-06T02:46:40+02:00,8,6,2,nr_gnb_3,0.04,4656726,17300,8750,0,0
2026-09-06T02:46:40+02:00,8,6,2,nr_ue_2,0.04,3293577,13100,5970,0,0
2026-09-06T02:46:40+02:00,8,6,2,nr_gnb_2,0.02,4645192,18000,9140,0,0
2026-09-06T02:46:40+02:00,8,6,2,nr_ue_1,0.05,3293577,13700,5970,0,0
2026-09-06T02:46:40+02:00,8,6,2,nr_gnb_1,0.04,4665115,18200,9330,0,0
2026-09-06T02:46:40+02:00,8,6,2,upf,0.00,43799020,331000,817000,164000,315000
2026-09-06T02:46:40+02:00,8,6,2,smf,0.03,77458309,577000,1710000,479000,315000
2026-09-06T02:46:40+02:00,8,6,2,amf,0.06,539806925,691000,1770000,385000,455000
2026-09-06T02:46:40+02:00,8,6,2,udr,0.02,21726495,597000,296000,0,0
2026-09-06T02:46:40+02:00,8,6,2,pcf,0.02,30314332,538000,779000,0,242000
2026-09-06T02:46:40+02:00,8,6,2,ausf,0.03,24714936,261000,177000,0,168000
2026-09-06T02:46:40+02:00,8,6,2,udm,0.02,25019023,407000,352000,86000,24600
2026-09-06T02:46:40+02:00,8,6,2,bsf,0.03,23068672,180000,77100,0,0
2026-09-06T02:46:40+02:00,8,6,2,nssf,0.02,22261268,141000,51100,0,0
2026-09-06T02:46:40+02:00,8,6,2,scp,0.19,26738688,1940000,1830000,123000,303000
2026-09-06T02:46:40+02:00,8,6,2,nrf,0.08,21474836,567000,258000,0,0
2026-09-06T02:46:40+02:00,8,6,2,webui,0.01,141138330,633000,100000,0,1510000
2026-09-06T02:46:40+02:00,8,6,2,mongo,0.65,157810688,352000,585000,46000000,17000000
2026-09-06T02:46:40+02:00,8,6,2,grafana,0.02,73872179,135000,8310,78900000,614000
2026-09-06T02:46:40+02:00,8,6,2,metrics,0.03,36962304,4060000,747000,16200000,1260000
2026-09-06T02:46:44+02:00,8,6,2,dev-fabric-peer-4-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54295265,342000,28900,0,0
2026-09-06T02:46:44+02:00,8,6,2,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54525952,342000,28000,0,0
2026-09-06T02:46:44+02:00,8,6,2,dev-fabric-peer-6-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53687091,340000,26900,131000,0
2026-09-06T02:46:44+02:00,8,6,2,vnf-6,0.08,25092424,73500,97600,0,12300
2026-09-06T02:46:44+02:00,8,6,2,vnf-5,0.02,24305992,71400,94600,0,8190
2026-09-06T02:46:44+02:00,8,6,2,vnf-4,0.09,26057114,76500,100000,0,8190
2026-09-06T02:46:44+02:00,8,6,2,dev-fabric-peer-3-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54022636,341000,24700,0,0
2026-09-06T02:46:44+02:00,8,6,2,dev-fabric-peer-5-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54609838,340000,24200,65500,0
2026-09-06T02:46:44+02:00,8,6,2,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54431580,339000,23600,0,0
2026-09-06T02:46:44+02:00,8,6,2,vnf-3,0.02,25207767,72800,94700,0,12300
2026-09-06T02:46:44+02:00,8,6,2,vnf-2,0.08,24798822,77600,100000,0,8190
2026-09-06T02:46:44+02:00,8,6,2,vnf-1,0.01,25427968,75800,97600,0,8190
2026-09-06T02:46:44+02:00,8,6,2,vnfm,0.00,626688,293000,315000,0,0
2026-09-06T02:46:44+02:00,8,6,2,fabric-peer-6,0.59,47060091,330000,185000,0,14900000
2026-09-06T02:46:44+02:00,8,6,2,fabric-peer-5,0.29,51139052,444000,300000,0,10600000
2026-09-06T02:46:44+02:00,8,6,2,fabric-peer-4,0.60,49912218,333000,188000,0,4800000
2026-09-06T02:46:44+02:00,8,6,2,fabric-peer-3,0.30,44375736,344000,196000,0,5620000
2026-09-06T02:46:44+02:00,8,6,2,fabric-peer-2,0.60,51914998,388000,243000,0,10600000
2026-09-06T02:46:44+02:00,8,6,2,fabric-peer-1,0.28,48591012,347000,198000,0,4790000
2026-09-06T02:46:44+02:00,8,6,2,fabric-orderer-1,0.21,35305554,493000,1170000,0,6040000
2026-09-06T02:46:44+02:00,8,6,2,fabric-ca,0.00,16777216,122000,211000,0,16800000
2026-09-06T02:46:44+02:00,8,6,2,nr_ue_6,0.05,3293577,11900,6020,0,0
2026-09-06T02:46:44+02:00,8,6,2,nr_gnb_6,0.04,4918870,16300,9120,0,0
2026-09-06T02:46:44+02:00,8,6,2,nr_ue_5,0.05,3293577,12400,6200,0,0
2026-09-06T02:46:44+02:00,8,6,2,nr_gnb_5,0.03,4653580,17000,9180,0,0
2026-09-06T02:46:44+02:00,8,6,2,nr_ue_4,0.04,3297772,13000,6270,0,0
2026-09-06T02:46:44+02:00,8,6,2,nr_gnb_4,0.03,4656726,17500,9200,0,0
2026-09-06T02:46:44+02:00,8,6,2,nr_ue_3,0.03,3293577,13500,6290,0,0
2026-09-06T02:46:44+02:00,8,6,2,nr_gnb_3,0.04,4660920,17900,9210,0,0
2026-09-06T02:46:44+02:00,8,6,2,nr_ue_2,0.05,3293577,13900,6360,0,0
2026-09-06T02:46:44+02:00,8,6,2,nr_gnb_2,0.04,4645192,18900,9710,0,0
2026-09-06T02:46:44+02:00,8,6,2,nr_ue_1,0.04,3293577,14300,6240,0,0
2026-09-06T02:46:44+02:00,8,6,2,nr_gnb_1,0.03,4665115,18900,9670,0,0
2026-09-06T02:46:44+02:00,8,6,2,upf,0.00,44323308,332000,820000,164000,315000
2026-09-06T02:46:44+02:00,8,6,2,smf,0.00,77217137,578000,1720000,479000,315000
2026-09-06T02:46:44+02:00,8,6,2,amf,0.04,540331213,692000,1770000,385000,455000
2026-09-06T02:46:44+02:00,8,6,2,udr,0.00,21464351,598000,296000,0,0
2026-09-06T02:46:44+02:00,8,6,2,pcf,0.00,30576476,539000,782000,0,242000
2026-09-06T02:46:44+02:00,8,6,2,ausf,0.00,24452792,261000,177000,0,168000
2026-09-06T02:46:44+02:00,8,6,2,udm,0.00,24756879,407000,352000,86000,24600
2026-09-06T02:46:44+02:00,8,6,2,bsf,0.00,22806528,180000,77100,0,0
2026-09-06T02:46:44+02:00,8,6,2,nssf,0.00,21999124,141000,51100,0,0
2026-09-06T02:46:44+02:00,8,6,2,scp,0.00,25197281,1940000,1830000,123000,303000
2026-09-06T02:46:44+02:00,8,6,2,nrf,0.00,20929577,567000,258000,0,0
2026-09-06T02:46:44+02:00,8,6,2,webui,0.00,141138330,635000,101000,0,1510000
2026-09-06T02:46:44+02:00,8,6,2,mongo,0.21,158334976,353000,586000,46000000,17000000
2026-09-06T02:46:44+02:00,8,6,2,grafana,0.02,73872179,135000,8310,78900000,614000
2026-09-06T02:46:44+02:00,8,6,2,metrics,0.03,37989908,4080000,750000,16200000,1260000
2026-09-06T02:46:49+02:00,8,6,2,dev-fabric-peer-4-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54043607,342000,29200,0,0
2026-09-06T02:46:49+02:00,8,6,2,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54263808,342000,28300,0,0
2026-09-06T02:46:49+02:00,8,6,2,dev-fabric-peer-6-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53687091,341000,27200,131000,0
2026-09-06T02:46:49+02:00,8,6,2,vnf-6,0.01,24620564,73500,97600,0,12300
2026-09-06T02:46:49+02:00,8,6,2,vnf-5,0.04,24326963,71600,94600,0,8190
2026-09-06T02:46:49+02:00,8,6,2,vnf-4,0.02,25113395,76500,100000,0,8190
2026-09-06T02:46:49+02:00,8,6,2,dev-fabric-peer-3-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54033121,341000,25000,0,0
2026-09-06T02:46:49+02:00,8,6,2,dev-fabric-peer-5-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54609838,340000,24600,65500,0
2026-09-06T02:46:49+02:00,8,6,2,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54431580,339000,23800,0,0
2026-09-06T02:46:49+02:00,8,6,2,vnf-3,0.02,25228739,72900,94700,0,12300
2026-09-06T02:46:49+02:00,8,6,2,vnf-2,0.01,24316477,77700,100000,0,8190
2026-09-06T02:46:49+02:00,8,6,2,vnf-1,0.01,24735908,75800,97600,0,8190
2026-09-06T02:46:49+02:00,8,6,2,vnfm,0.00,626688,293000,315000,0,0
2026-09-06T02:46:49+02:00,8,6,2,fabric-peer-6,0.26,46284145,330000,185000,0,14900000
2026-09-06T02:46:49+02:00,8,6,2,fabric-peer-5,0.25,53760492,445000,300000,0,10600000
2026-09-06T02:46:49+02:00,8,6,2,fabric-peer-4,0.29,48643441,333000,188000,0,4800000
2026-09-06T02:46:49+02:00,8,6,2,fabric-peer-3,0.28,44396708,344000,196000,0,5620000
2026-09-06T02:46:49+02:00,8,6,2,fabric-peer-2,0.30,50897879,388000,243000,0,10600000
2026-09-06T02:46:49+02:00,8,6,2,fabric-peer-1,0.25,48339354,347000,198000,0,4790000
2026-09-06T02:46:49+02:00,8,6,2,fabric-orderer-1,0.06,34026291,494000,1170000,0,6040000
2026-09-06T02:46:49+02:00,8,6,2,fabric-ca,0.00,16777216,122000,211000,0,16800000
2026-09-06T02:46:49+02:00,8,6,2,nr_ue_6,0.03,3293577,12600,6350,0,0
2026-09-06T02:46:49+02:00,8,6,2,nr_gnb_6,0.03,4660920,17100,9520,0,0
2026-09-06T02:46:49+02:00,8,6,2,nr_ue_5,0.05,3293577,13100,6580,0,0
2026-09-06T02:46:49+02:00,8,6,2,nr_gnb_5,0.03,4653580,17700,9560,0,0
2026-09-06T02:46:49+02:00,8,6,2,nr_ue_4,0.05,3297772,13600,6540,0,0
2026-09-06T02:46:49+02:00,8,6,2,nr_gnb_4,0.03,4656726,18300,9640,0,0
2026-09-06T02:46:49+02:00,8,6,2,nr_ue_3,0.04,3293577,14000,6560,0,0
2026-09-06T02:46:49+02:00,8,6,2,nr_gnb_3,0.02,4660920,18700,9550,0,0
2026-09-06T02:46:49+02:00,8,6,2,nr_ue_2,0.05,3293577,14600,6670,0,0
2026-09-06T02:46:49+02:00,8,6,2,nr_gnb_2,0.03,4645192,19900,10200,0,0
2026-09-06T02:46:49+02:00,8,6,2,nr_ue_1,0.03,3293577,14900,6690,0,0
2026-09-06T02:46:49+02:00,8,6,2,nr_gnb_1,0.03,4665115,19900,10100,0,0
2026-09-06T02:46:49+02:00,8,6,2,upf,0.02,43935334,333000,824000,164000,315000
2026-09-06T02:46:49+02:00,8,6,2,smf,0.02,77196165,579000,1720000,479000,315000
2026-09-06T02:46:49+02:00,8,6,2,amf,0.00,539806925,693000,1770000,385000,455000
2026-09-06T02:46:49+02:00,8,6,2,udr,0.00,21464351,598000,296000,0,0
2026-09-06T02:46:49+02:00,8,6,2,pcf,0.00,30314332,540000,784000,0,242000
2026-09-06T02:46:49+02:00,8,6,2,ausf,0.00,24452792,262000,177000,0,168000
2026-09-06T02:46:49+02:00,8,6,2,udm,0.00,24756879,408000,352000,86000,24600
2026-09-06T02:46:49+02:00,8,6,2,bsf,0.00,22806528,181000,77100,0,0
2026-09-06T02:46:49+02:00,8,6,2,nssf,0.00,21999124,141000,51100,0,0
2026-09-06T02:46:49+02:00,8,6,2,scp,0.00,25197281,1940000,1830000,123000,303000
2026-09-06T02:46:49+02:00,8,6,2,nrf,0.00,20929577,568000,258000,0,0
2026-09-06T02:46:49+02:00,8,6,2,webui,0.00,141138330,636000,101000,0,1510000
2026-09-06T02:46:49+02:00,8,6,2,mongo,0.18,158125261,353000,586000,46000000,17000000
2026-09-06T02:46:49+02:00,8,6,2,grafana,0.02,73610035,136000,8310,78900000,614000
2026-09-06T02:46:49+02:00,8,6,2,metrics,0.02,36689674,4090000,753000,16200000,1260000
2026-09-06T02:46:53+02:00,8,6,2,dev-fabric-peer-4-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54305751,343000,29500,0,0
2026-09-06T02:46:53+02:00,8,6,2,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54525952,342000,28500,0,0
2026-09-06T02:46:53+02:00,8,6,2,dev-fabric-peer-6-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53949235,341000,27500,131000,0
2026-09-06T02:46:53+02:00,8,6,2,vnf-6,0.04,25165824,73700,97600,0,12300
2026-09-06T02:46:53+02:00,8,6,2,vnf-5,0.01,24589107,71600,94600,0,8190
2026-09-06T02:46:53+02:00,8,6,2,vnf-4,0.03,25375539,76600,100000,0,8190
2026-09-06T02:46:53+02:00,8,6,2,dev-fabric-peer-3-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54033121,341000,25300,0,0
2026-09-06T02:46:53+02:00,8,6,2,dev-fabric-peer-5-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54609838,341000,24900,65500,0
2026-09-06T02:46:53+02:00,8,6,2,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,54431580,340000,24200,0,0
2026-09-06T02:46:53+02:00,8,6,2,vnf-3,0.02,25260196,72900,94700,0,12300
2026-09-06T02:46:53+02:00,8,6,2,vnf-2,0.02,24589107,77700,100000,0,8190
2026-09-06T02:46:53+02:00,8,6,2,vnf-1,0.01,24756879,75800,97600,0,8190
2026-09-06T02:46:53+02:00,8,6,2,vnfm,0.00,626688,293000,315000,0,0
